z12yinh5ks2oinqzn04cctkgvvrohbrazvo0k,1,2014-11-06T09:41:07,Rancy Gaming,What free gift cards? Go here  http://www.swagbucks.com/p/register?rb=13017194﻿
z13mtrjqsqzliho5w04cex3zmoqfvnpgyys0k,1,2014-11-06T09:49:14,FatPocketsTv,"Search ""Chubbz Dinero - Ready Or Not "" Thanks ﻿"
z12lg1vizrmsgxm3q23oij4aqrjxjdd1p,1,2014-11-06T13:41:30,Holly,Follow me on Twitter @mscalifornia95﻿
z13zhhualofpyz22z22pydei0oeyt5abc04,0,2014-11-06T14:50:18,unknown,😫😓😏😪😔😖😌😭😎😚😘😙😗😋😝😜😛😍😒😞😷😶😵😳😲😱😟😰😩😨😧😦😥😤😣😮😴😢😡😠😬😕😑😐😯😉😈😇😆😅😄😃😂😁😀😊☺  every single types of face on earth﻿
z12sil2ziqneyjxpx04cehcgcsmmcr1a3ew,0,2014-11-06T15:28:54,thevlogmasters Vlog Challenges en nog veel meer!,▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬ ＤＡＭＮ ＴＨＩＳ ＣＯＭＭＥＮＴ ＩＳ ＦＡＮＣY ▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬﻿
z12scr5ixnexwh2xa04civ3o3k25dr3wkfw,1,2014-11-06T15:31:35,Freddie Barton,CHECK MY CHANNEL FOR MY NEW SONG 'STATIC'!! YOU'LL LOVE IT!!﻿
z13actcqdm31slqqu04cctub4n2nw1swwy00k,1,2014-11-06T16:48:02,Sean Ortiz,Incmedia.org where the truth meets you.﻿
z13dvrmxorf0cnj0423rsfcjlxevgjwll,1,2014-11-06T17:50:59,ZodexHD,look at my channel i make minecraft pe lets play ﻿
z12oep2i2ybiyn0sy23tc1uptrmkhxbse,0,2014-11-06T17:59:30,Andr3wco7,I found out this song now﻿
z13huxgx5rikd13v422khjnjusyvzxx4c04,0,2014-11-06T18:00:04,michelle clough,2 BILLION!!!﻿
z12qzzbpbzn4c5zwu04cir5gmzfozhy4cjk,0,2014-11-06T18:07:21,lebanonwarior1,Song name??﻿
z13mebgjooulgzdkt23kzvlqjyrzx32n0,1,2014-11-06T18:11:37,amine moha,please like : http://www.bubblews.com/news/9277547-peace-and-brotherhood﻿
z12tzt2pluixhpbs4221xveiiqafd3epw04,1,2014-11-06T18:23:21,PacKmaN,hey again if you guys wouldnt mind chacking out my rap give it like and il  giver 3 of your vids a like﻿
z13udh04hqjeyney404cgloh0vbegbmgvq40k,1,2014-11-06T18:24:19,fad lad,http://www.amazon.co.uk/gp/offer-listing/B00ECVF93G/sr=8-2/qid=1415297812/ref=olp_tab_refurbished?ie=UTF8&amp;condition=refurbished&amp;qid=1415297812&amp;sr=8-2 ﻿
z13dtz1zzkagdromt230g5cqfsejstr3p,0,2014-11-06T18:55:14,Digital Media Butterfly,The most watched video on YouTube is Psy’s “Gangnam Style” with 2.1  billion views. PSY - GANGNAM STYLE (강남스타일) M/V﻿
z12ox3a5vviky5ctq22nz1ewpo24wxyis04,1,2014-11-06T19:00:11,JackTheLad,Subscribe to me and I'll subscribe back!!!﻿
z13zy52aayqxsx5nr23curipvrretdy35,1,2014-11-06T19:28:25,JoelR Ch,http://flipagram.com/f/LUkA1QMrhF﻿
z12sitjpgyy3f5j2322iy1figqa4vnyja04,1,2014-11-06T19:40:59,OverSpace33,For Christmas Song visit my channel! ;)﻿
z12nejhigtr0tdvy504cgfcrhzvycxzin0k,1,2014-11-06T20:55:09,Detroit Red Wings,http://www.gofundme.com/gvr7xg﻿
z13chfswltzzyhys1234dvkb3r2ien0ld,1,2014-11-06T22:00:58,DirtySouthFlorida3,Subscribe to me i subscribe back!!!! Plus i have a nice ass lol﻿
z12tul0onm20hffur22qxhs5mvijddfj404,1,2014-11-06T22:40:49,David Boček,https://www.change.org/p/facebook-twitter-youtube-do-not-censor-julien-blanc ﻿
z121hjrymmf2jh4rf04cjrybiyfotjmof1g,1,2014-11-06T22:53:08,Jackal James,https://soundcloud.com/jackal-and-james/wrap-up-the-night﻿
z120wncjevujt1aju04cff4b1yfcvhrbpis,1,2014-11-06T23:16:52,Goran Theboss,https://www.surveymonkey.com/s/CVHMKLT﻿
z124y1czouyechz4j04citox1mn1wz5pmos0k,1,2014-11-06T23:22:32,YoungBrothersRecords,Please give us a chance and check out the new music video on our channel!  You won't be disappointed.﻿
z12yu11xyumitzpho04cix1y3zn3ijrpcm40k,1,2014-11-07T01:22:02,Chinsoman Films,Please subscribe to me﻿
z13hfnup3tmvxhqfx22yvx4qnwj2gjj2a,0,2014-11-07T01:24:27,Moymoy Palaboy,This is the best funny and viral video of history (youtube) THE TRUE﻿
z13neh044nq2wn0o404citkh2taufzqxuz40k,1,2014-11-07T01:50:10,Mason Sieverding,Please check out my vidios﻿
z12uwhfpwnfrepmhg04ccx2ioxqzip4o0xw0k,0,2014-11-07T02:02:02,VIP 2NEXO,OPPA GANGNAM STYLE!!!﻿
z12kttwqvzi4fd0ei23rdp4xjt2ef5hbk04,0,2014-11-07T04:13:47,Gaming 101,The funny thing is 1700000000 of the views are spam bots. I mean c'mon  2 BILLION views? BS!﻿
z131xnjjtqeyh5dy304cfhm50vagttfyemg0k,0,2014-11-07T04:39:08,Chack Jason,OPPA &lt;3﻿
z122dfb5htjxgpbot04cdj1aikatybbjsb0,0,2014-11-07T04:48:01,Kitts Hausman,It's so funny it's awesomeness lol aaaaaaa sexy lada😂﻿
z133xzqp3ubgyf2ko22osxkrfzvbd5b2y,0,2014-11-07T05:04:28,TheInfectedDoge Gameplay,most viewed video in the world﻿
z122srjbvovwzxg0522yd1i4ty3kznxqs04,0,2014-11-07T07:46:57,Warrdrew,I'm here to check the views.. holy shit﻿
z13lezboqn35jtqlm23mcpgp3tjbghmvk,0,2014-11-07T07:54:13,Parssa Alimadad,Dear person reading this You are beautiful and loving Have a great day﻿
z132yfjb1q2aupnvp224it3zdlfgebvxy04,1,2014-11-07T08:19:37,Adrian Skalak,http://www.ermail.pl/dolacz/V3VeYGIN CLICK  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN﻿
z12av324qzztf5tan04ci1kycxbnf3u4f4g,1,2014-11-07T09:04:08,BeatBoxBaaa,Have you tried a new social network TSU? This new social network has a  special thing.You can share the posts as well as on fb and twitter and even  to'll get paid You can registr here:  https://www.tsu.co/WORLDWIDE_LIFE﻿
z12aillowmuftn5l022cv3hwbofjctgch,0,2014-11-07T09:55:39,Cool Ong,The Guy in the yellow suit kinda looks like Jae-suk ﻿
z13xtdlovm2hzl05d04ccz1pnvqtezdriqc0k,1,2014-11-07T12:08:13,Uroš Slemenjak,People here is a new network like FB...you register also free the  difference is only that you get paid for sharing commenting and liking  posts and so one...don't waste your time on fb for sharing and not being  paid!! Register here to make also money with your everyday posts!!  https://www.tsu.co/slema13 Wellcome to everyone! ;)﻿
z130xbcwfnj5vlskv23airsxqqfqvhl5504,0,2014-11-07T12:16:08,Adam Mudd,How are there 2 billion views and theres only 2 million people in the  world!?!?!?!! MULTIPLE ACCOUNTS!!!1111﻿
z12kix1zlmz3fhmhf04cipe5qpvsxrezbpg0k,0,2014-11-07T12:51:06,Cromwell John Pascual,WAT DA FUCK THIS THE MOST VIEWED VIDEO IN YOUTUBE!﻿
z12mx3zj3pqigd3nb23xtpzwnriczf0zo04,0,2014-11-07T12:58:57,Starfire003,OMG 2/7 People watched this video because there are 7 billion people in the  world and 2 billion watched this﻿
z12afdtaypuat3t5s04ccv4g4xe1elvbcdw,0,2014-11-07T13:12:45,Lindsay Wofford,What is he saying?!?!?!?!?!?!?!?$? ﻿
z123gh5o1pibgntf222einrisrfasnha104,0,2014-11-07T13:33:12,Romeo Sweeney,this has so many views﻿
z13xgr1w3oeycnszq04cihybwtimi3vqc40,0,2014-11-07T13:48:31,Thanh Phong,OMG over 2 billion views!﻿
z13mc51qfqeozdpun23kgri5kzjnjpitj,1,2014-11-07T13:49:41,Callum Barr,Subscribe to me plz plz plz plz plz plZ ﻿
z13yeb25wmevhpg3s22chjtxoszvgxxxl04,1,2014-11-07T14:11:41,funtimekid1199,http://www.twitch.tv/tareko100 Follow him on twitch and enter the keyword  !5800 and you'll have a chance of winning a really nice and expensive gun  for csgo that you can sell on the steam market﻿
z13qgpqwlqbgj5jqy04cgnjqruv0gpdaino0k,0,2014-11-07T14:25:48,css403,i am 2126492636 viewer :D﻿
z12wjxmyvzr1yps4d04cfrexyorisrfqpc0,1,2014-11-07T14:29:19,Dovydas Baranauskas,https://www.tsu.co/Aseris get money here !﻿
z13cc1abmqz5cjpkc223ybzavyibznjey,0,2014-11-07T15:14:48,전광용,Fantastic!﻿
z121eftbimqgy1p5504cjx24tpvbjrpisnc0k,0,2014-11-07T15:31:25,sagar basnet,The population of world is more than 7 billion﻿
z121yttbfpyxw1dya04cgtq4clasebvoib4,0,2014-11-07T15:43:29,Vitor Belliny,2.126.521.750  views!!!!!!!!!!!!!!!!!﻿
z130zp15xof5db0x204cfv55awj1wl3aipc0k,0,2014-11-07T15:58:09,Gianpaolo T,Wow 23 min ago﻿
z12ufrszxq3zstw0r22yfbipvqvaypold,0,2014-11-07T15:58:57,josson 64,SUPER!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿
z12lsp3pnmqlirwwk04cepijkvrustgbcgs,0,2014-11-07T16:38:47,Isuzu,P E A C E  &amp;  L O V E  ! !﻿
z12iubmp2mv1txfsy235vb2xdqirufcp304,0,2014-11-07T17:03:01,jayson calzado,How can this music video get 2 billion views while im the only one watching  here on earth?????? lol﻿
z12kyn0qjzzzur2ai04cg5szenjxdrorp4w,1,2014-11-07T17:06:48,O sábio das 7 eras,Please friend read my book and repass: http://www.4shared.com/web/preview/pdf/CjFofTxeba?﻿
z13ccrthzkqdhl0ia04cjvobvtmafbd53ow0k,1,2014-11-07T17:53:51,Pro Video,subscribe to me :) ﻿
z13rwrwppmyugtzco23xzjswqmrzilyxw04,0,2014-11-07T17:54:36,Vepi road to TIx,Still the best. :D﻿
z12iircxtsjpwvqbd04chjzbemjtj5kohxg0k,0,2014-11-07T18:05:40,Bert Dionne,The most liked video on YouTube...﻿
z12twf5qnmr2vhzsp23nzvn43uekgp4hq04,0,2014-11-07T18:11:06,no honesty,Still watching this 2 years later? ﻿
z124g1oy2wfitb3tw23bw1po2ozhurojq04,1,2014-11-07T18:11:56,LaunchPad Mad,Hello! I'm kind of new to Youtube And soon i'm soon going to be making  Launchpad Video's! :D I would really appreciate if i got some subs before i  started so that people can spot me easily! I dont really care about hate  comments so dont bother -_-﻿
z13dibpi3raby5evk22yzhfwuli2hnj0t,0,2014-11-07T18:52:29,Aj Riberal,Lol...I dunno how this joke gets a lot of likes but whatever. xD﻿
z13ajrybhwehvxctd22xjvnjvvfig1mai04,0,2014-11-07T19:18:25,SRK FAN,2 Billion Views For This Piece Of Shit... ~ A R E ~ Y O U ~ K I D D I N G ~ M E ~﻿
z12xczhjizrzuhvlp22gh3apkrasg3ggt04,0,2014-11-07T19:27:45,Ben Stalker,GANGMAN STY- *D-D-D-D-D-D--DROP THE BASS!!*﻿
z13zv3phsxnput04k04cdnkw4svghdnas4c,0,2014-11-07T19:33:03,xxxTheMikeTxxx,Will this song ever reach 7 Billion Views?﻿
z134d5hbckywylmj404cgnlo3kysfhsjoeg,1,2014-11-07T19:33:46,Kemal Kurtoglu,Im a RAPPER/SONGWRITER check my video PLEASE..also subscribe for more  thanks :) tell me what you think.﻿
z130vjpadznpiv44x04cgd1ooljghlzg0es,0,2014-11-07T19:45:26,ahmed khalifa,Hello all 29.24% earth population of the world hope your having a great  day :)﻿
z13rdtkxmnfsdptlc22qwryhlsrfslcht04,0,2014-11-07T19:47:06,Adele Lupei,"Is this the video that started the whole ""got my dick stuck in an elevator""  excuse thing? ﻿"
z12hidxilpv4uduvf23jdjp4nleeulehc04,1,2014-11-07T19:47:16,Daniel Istrati,Can anyone sub to my channel? :D﻿
z12sjrqiurm3sd4rh04chz4oplrmhzmgzmg0k,0,2014-11-07T20:01:15,Stronzo Chicheritr,prehistoric song..has been﻿
z13sw1fapx2dijgv323dur5rcyz3urnut,0,2014-11-07T20:05:35,none dies virgin life fucks us all,You think you're smart?        Headbutt your face.﻿
z12di5a51quhttio304cirdpnvroex14jfg,0,2014-11-07T20:12:11,JakeFrostMiner Palanca,DISLIKE.. Now one knows REAL music - ex. Enimen ﻿
z13wj1pgwlfjjjn4d04cilo5nwnhsbdavzg0k,0,2014-11-07T20:16:51,Tee Tee,Loool nice song funny how no one understands (me) and we love it﻿
z13pfnrxuyelivdoz04cgdx4esa2dxeymck,0,2014-11-07T20:18:19,Oopsthenameistoolong Oh well,Like if you came here too see how many views this song has.﻿
z13wf3fztpfffjoit04chjaxhkurtf1oh5g,0,2014-11-07T20:45:32,witsnow roxiie,We pray for you Little Psy ♡﻿
z132fb4jenqfv5x2r23swfmiyrafyf5ue,0,2014-11-07T21:06:36,johan gade,'Little Psy only 5 months left.. Tumor in the head :( WE WILL MISS U &lt;3﻿
z13oc52ihn22tfz3n231vv4bvxrujn0f0,1,2014-11-07T21:39:21,2666playboy, Follow me on Instagram. _chris_cz  ﻿
z12rd3vqqsjydb35a04cfxi4kprfxruh5ew,0,2014-11-07T22:01:04,Melissa Harmon,how is this shit still relevant ﻿
z12ffbi4hyauctqeg22livra0kzjcjffv,0,2014-11-07T22:19:03,Eddie Murphy,LOL this shit never gets old﻿
z130i3yaexrmtxyic04ccnk5hwvfs33as0c,0,2014-11-07T22:21:29,Alucard Hellsing,What Can i say....This Song He Just Change The World Completely... So good job PSY... (and your girls are awesome :))) )﻿
z13welx54xa4irprk04cfljw0o3gcnkrxzg0k,0,2014-11-07T22:22:29,John Plaatt,On 0:02 u can see the camera man on his glasses....﻿
z13whrhzczjfx5ozo04chrtiyzunjjewwlk0k,0,2014-11-07T22:41:04,YOU ARE NOW WASTING SECONDS OF YOUR LIFE BY READING THIS LONG STUPID NAME WHICH MAKES NO SENSE!,this comment is wrong﻿
z13iwppp5kf4gnyxn04cjns5kzn4xd0qdwk0k,0,2014-11-07T22:59:13,juanmanuel cespedes,i hate this music. fucking singer and every koean chainise ana US sucks me dick.﻿
z13wtr2yssezhdaqa04cjvbody3qwjhpwk00k,0,2014-11-07T22:59:37,Kirill Nazarethian,2:05. Hahahahah ﻿
z130dbmz2ourjtupz04chhjrpunwcr4yjrs0k,0,2014-11-07T23:19:08,King uzzy,Can we reach 3 billion views by December 2014? ﻿
z12jy1tw0unnhhdnh23yyvyhjsnljxhf4,0,2014-11-07T23:23:54,Gio D.,Dumb Guy: Why is there 2 billion views when there are 7 million people on  earth??? Also I know what 1+1 equals! 1+1=1! I am a smartie pants﻿
z124inzqgoyeh33uw23iibficv2kuf2nx,0,2014-11-07T23:26:04,anthony Jennings,"People Who Say That ""This Song Is Too Old Now There's No Point Of  Listening To It"" Suck. Just Stfu And Enjoy The Music. So Your Mom Is Old  Too But You Still Listen To Her Right?....﻿"
z13vc32olxm2znkjz04cd35gnozjebqhlig,0,2014-11-08T00:26:35,TheLegitBroz,The Funny Thing Is That this song was made in 2009 but it took 2 years to  get to america.﻿
z12xgnu4zmroi1vuu221wtihjlbjw3owv04,0,2014-11-08T00:36:31,mindaugux,why I dont see any comments but mine?:/﻿
z12denip3u2dyzqte23ytjoqdsieizlta,0,2014-11-08T00:45:40,Bert Ernie,this jap is such a piece of shit. he is such a worthless fish head. i dont  know how any one likes this dumb untanlted gook. this isnt even fucken  music. this is so fucking sad that this is even such thing. people are so  fucked up.﻿
z133gnr5wmi1idj0y22delw4knabhvwtq,0,2014-11-08T01:28:58,Tabby Ghani,I remember when everyone was obsessed with Gangnam Style 😗﻿
z12aezowoqbjf3sn223hc1xrita3f3oz404,0,2014-11-08T02:18:42,UKz DoleSnacher,Remove This video its wank﻿
z12tulsausq0ebatg22iy5cwzrvegr2ls,1,2014-11-08T02:24:02,JD COKE,It's so hard sad :( iThat little child Actor HWANG MINOO dancing very  active child is suffering from brain tumor only 6 month left for him .Hard  to believe .. Keep praying everyone for our future superstar.  #StrongLittlePsY #Fighting  SHARE EVERYONE PRAYING FOR HIM http://ygunited.com/2014/11/08/little-psy-from-the-has-brain-tumor-6-months-left-to-live/ ﻿
z12zjdapzmexcbnsu23qgphzyubsihwsu,0,2014-11-08T02:29:17,Joaco Remis,"Why the fuck this keeps updated? Comments :""5 minutes ago"" Song: ""2 years and  4 months ago""﻿"
z125vpqb2rb1jbxun234evvr1patybvww04,0,2014-11-08T02:45:12,TheRogueScorpion,MANY MEMORIES...........﻿
z12eex1wzu2ky35en22wfpswwxjqynsus,0,2014-11-08T02:58:48,John Schmidt,why are they 5million comments when there is only 279.898 youtube Users.   5million fake account or PSY hacked youtube﻿
z12cu5vhuw2ccfvdi22ecpvobuiof1yat04,0,2014-11-08T03:08:58,Sean Deko,2000000000 out of 7000000000 people in the would saw this video just  in 2 years and yeat i only get 2 words out of the hole song﻿
z13sfdopwvmpcfo3023cj3w54q30ftk1x,0,2014-11-08T03:09:11,Nikolay Tekuchev,This video is so cool again and again!﻿
z133gjpr2ybqthyjt04cjjhrtwucsxw4tpk0k,0,2014-11-08T03:11:40,PinkyThePuppyProductions,I am now going to voyage to the first comment...      Tell my family I loved them. 😢﻿
z12pcbng1m2shlgkp23ki1izwkreylid3,0,2014-11-08T03:15:09,Sev3617,How did THIS Video in all of YouTube get this many views and likes? Why  Gangnam style? I don't have a problem with it i just don't understand the  phenomena behind it it's just like any other random music video out  there. ﻿
z12ts1xbpzv4sfrsd23rfbjourjgcj5mo,0,2014-11-08T03:26:51,Gema LR,With the korean girl more slut and bitch : Hyuna :'33﻿
z12wuz2qqnawe50js04cejpzosrzdr0r1k40k,1,2014-11-08T03:32:55,Dana Matich,Hey guys! Check this out: Kollektivet - Don't be slappin' my penis!  I  think that they deserve much more credit than they receive.﻿
z12dddjgvrnvtxkni22gsfdzqmu2z1qmm,0,2014-11-08T03:46:33,Angela Flemming,Still a very fun music video to watch! ﻿
z133jzxzav2gw5lq504cgrnx3lbgulw5onc0k,0,2014-11-08T03:47:23,itzquiffer,C'mon 3 billion views!!!!!!!!﻿
z13awjrbcpyhinimp23nwztqlrucvdio404,1,2014-11-08T03:49:38,The Bibliophile Flautist,Hey everyone I am a new channel and will post videos of book reviews and  music on the flute. Please subscribe if you would enjoy that. Thanks!﻿
z133tllzkmb0wthup235c5qovo3xzdzqr04,0,2014-11-08T04:02:29,Wilfredo Latorre,Hey I think I know what where dealing with here!!!! I have some theories of  how this could've gotten 2billion hits!! 1. This was mabey made in korea and its realy popular there so they were  stuck watching this over and over again. 2. Over 2billion people have access to the Internet including youtube and  the numbers are rising by 2017 half of the populatoin will be connected. 3. Hackers In Korea may have loved it so much they rised it to 2billion  hits to make it more popular.  4. The song was featured in a just dance game on multiple mp3s and been  seen on concerts and even on new years eve event in 2012 so just by seeing  those you mabey adding more hits to this video. 5. You are complaining to much on how the heck this has 2b hits.﻿
z13shj4wpmflidcxc04ce5f4vlqdyzjowso0k,1,2014-11-08T04:08:09,Tornike Noniashvili,subscribe my chanel﻿
z13fgt5wtsf3znibb04cgrfgasztuv5q5wk0k,0,2014-11-08T04:43:22,Diana Roque,THIS HAS MORE VIEWS THAN QUEEN AND MICHAEL JACKSON 2 BILLION views omg﻿
z122ybty1la4dbrz304cgnoh1knkiv0odfg,0,2014-11-08T04:51:38,bruno jovao,LoL﻿
z135cxegbufxdviso23kgn4rqmbvwxyqp04,0,2014-11-08T05:29:26,Spencer Clark,If you pause at 1:39 at the last millisecond you can see that that chick is  about to laugh. Takes a few tries.﻿
z13ucxdzemugi1v5n04ccjloko25drfb4js,0,2014-11-08T05:35:42,Haley Harmicar,9 year olds be like 'How does this have 2 billion views when there are  only 3 people in the world'﻿
z12mfnjahrvcgjh4004cdf3buuzshjsrzhw,0,2014-11-08T05:36:38,Kincaid Liebenberg,PSY is a good guy﻿
z12cwnzbunaji14ah04cf3jizmzpz3igxj4,0,2014-11-08T05:46:31,CHILD,WHY DOES THIS HAVE 2 BILLION VIEWS THIS SONG IS SO ANNOYING﻿
z12vzdda5z3jvliop04cc535ayybt3mwthc,1,2014-11-08T05:52:30,CustomerService GM,https://www.facebook.com/pages/Mathster-WP/1495323920744243?ref=hl﻿
z13axbnqtxfrc3ncc23xxp2wivqbgx43o,0,2014-11-08T06:28:01,sahil samal,1 millioon dislikesssssssssssssssssssssssssssssssss.............﻿
z13csxapuz2ggji2n23dsfhobq30yhle1,0,2014-11-08T06:29:16,Doris Chew,The little PSY is suffering Brain Tumor and only has 6 more months to live.  Please pray to him and the best lucks.﻿
z13qe1myote4hhwox04chrdxbv30dhraerc0k,0,2014-11-08T06:36:41,hunter braddock,For all of the little kidz out there there is Like 7 to 8 Billon people on  earth NOT 7 to 8 MILLON.Get you facts straight before posting comments.﻿
z12duvqj2ozihjxzr04cffmhekeyzbkql20,0,2014-11-08T06:50:39,Arrestme11,How stupid humanity is﻿
z13fib54ilj0ix3ln23cy5h41xi0hduex,1,2014-11-08T06:53:38,The O'dowd Crowd,Come and watch my video it is called the odowd crowd zombie movie part 1 ﻿
z12qfjubxk2iftnwk04chp5amsmmuvpwh5w,0,2014-11-08T07:07:44,FaceTheFacts,You know a song sucks dick when you need to use google translate to know  what the fuck its saying!﻿
z12ttjopmofst1gpp04cc5ezywjrwntjrc0,0,2014-11-08T07:19:29,x Judda,We get it you came here for the views... ﻿
z12wz33h0vbdcdel022hu3npdufjjx2mv,0,2014-11-08T07:25:39,Kelsey bolley,Wow this video is the most viewed youtube video.. second that comes Justin  bieber- baby SMH WHAT HAS THE WORLD COME TO﻿
z12th3fqdqq5yn0tq23rzboi3wb4tft0y,1,2014-11-08T08:49:47,Markus Mairhofer,Hey join me on tsū a publishing platform where I share my content now:  http://tsu.co/MarkusMairhofer﻿
z13nw3lhgt2nf5wwe04cdlx5iyaydznrve0,0,2014-11-08T09:15:22,Wert Walleet,This song is great there are 2127315950 views wow﻿
z13ytrypzmmxwrqsw22hfhf4ivbot5w2q,0,2014-11-08T09:17:52,Hollz C,I'm watching this in 2014﻿
z12ivx14lye5szr4k04cddnhuujytfhz4v00k,0,2014-11-08T09:25:51,The Silhouette,Most viewed video on youtube...daaaaaaaaaaannng those views can almost  dominate the entire...china...﻿
z124elbgazqmuhvs5230ut14uta5irenh,0,2014-11-08T09:32:14,Agarra Mela,how does this video have 2127322484 views if there are only 7 million  people on earth?﻿
z12dcrdpiky1w3oia04chrvgxpmuzjv4gcw,0,2014-11-08T09:33:30,Tedi Foto,What my gangnam style﻿
z12qxl3xupmjsbzzg04cfzegyw3xfjjjpfc,0,2014-11-08T09:34:57,StarBlade34 OverLord,Lol this youtuber (officialpsy) is getting so much money lol﻿
z12gdhri2nzouxcxq04ci11h5we3edegkbg,0,2014-11-08T09:39:28,Super Cot,1 million dislikes!EPIC FAIL(ready for you fanboys)﻿
z13jhnc5bozpyx01123nz5ky5yjksrdzm04,0,2014-11-08T10:03:32,restlesswikiinfo,If I knew Korean this would be even funnier. At least a bit at the end was  in English but was spoken quite rapidly.﻿
z12oxlzh4qjicd2zu04cgfabqtipf3gq4is,0,2014-11-08T10:04:22,Susan Jay,"Enough with the whole ""how does this have two billion views if there's only  7 million on the planet"" we get it. You're joking. It's not funny anymore.﻿"
z13vhnh5ewvdyzh3o23bjz55lxbwjznor04,1,2014-11-08T10:05:27,diego acosta,If I get 100 subscribers I will summon Freddy Mercury's ghost to whipe  from the face of earth One Direction and Miley Cirus.﻿
z12ztdojvxyhy3bpc04cf34jnnrnfpuyj1c,1,2014-11-08T10:05:40,Harrys Edits,if i reach 100 subscribers i will go round in public pouring a bucket of  ice water over people and then running away acting like it wasn't me! like  so people can see!!﻿
z12qfpcgnmjcgfqh104cd3fptuuxzxcp0i4,0,2014-11-08T10:12:42,piwnugget,YOUTUBE MONEY !!!!!!!!!!!!!!!!!!!!!!!﻿
z12ws5swdzq4gxqkh23iilpavrmjcjqdy,0,2014-11-08T10:14:47,ThoseFour KidsYaay,2 billion for this shit?﻿
z122z5pa2wyofbjj304cgfwrrmvjgn0pohc,0,2014-11-08T10:30:35,Mia Aspinall,2 billion views only 2 million shares﻿
z12ruft4aq3thhpbl04cdxrzjvmohjyqhs00k,1,2014-11-08T10:40:00,DylsFS,Hi guys my name is Dylan and I do IRL football videos I have 1030  subscribers and I think you guys would like my content so come check it out  and if you do subscribe!﻿
z13nvtepirfuhrral04cc10xkkygibq53t40k,1,2014-11-08T10:48:41,nobleMC | Minecraft GFX and More!,If I get 300 subscribers by tomorrow I'll do a epic Hunger Games Video! ﻿
z12dgxdpbsjvsj1lv22vhn3ypsynh3gq204,1,2014-11-08T11:00:19,zakaia ziko,follower please https://www.facebook.com/lists/161620527267482﻿
z13jzr151zb4cfmqs04chbrbukncfhzxy40,0,2014-11-08T11:10:30,Praise Samuel,2 billion views wow not even baby by justin beibs has that much he doesn't  deserve a capitalized name﻿
z121zn0biqizsti0j23rghdafmjzgpuu4,1,2014-11-08T11:20:48,nathan robson,If i reach 100 subscribers i will tazz my self and my friend﻿
z13uhbtohvm4yxq0d22lvbyx3ratct1ju04,1,2014-11-08T11:42:57,Navin Surya,Please help me go to college guys! Thanks from the bottom of my heart.  https://www.indiegogo.com/projects/i-want-to-go-to-college--19/x/9082175﻿
z12mubjyckfjvhmni23bc5nxbnrggtvjq04,1,2014-11-08T12:34:11,Bishwaroop Bhattacharjee,https://www.facebook.com/SchoolGeniusNITS/photos/ms.c.eJw9kVkOxDAMQm808h5z~;4sNjqP~_tHqBEuM69AQUp1Ih~_fPHgk5zLLsVdQv0ZUf0MB~;LnUJ~;ufTH4YoKfRxYts2zvrrp6qGtw67y~;L551h~;f7~_vlcZzRG8vGCTlPSD9ONGeWhj8~_GIbu~;S3lzMvY~;IQ2~;TwSfzz9WHn7JUSvHufpglQRZczl05fNPhaGeVb3x8yDmC6X~_~;jTcjnMho~;vfXWCjZyvWObihrnGx2ocjnG2PG1EvHXzyjD~_o3h~_RY6f57sPrnD2xV~;~_BzszZ~;8~-.bps.a.390875584405933/391725794320912/?type=1&amp;theater ﻿
z12ovv2xcmmtv5exl04cdxe4ql31dd2jiy00k,1,2014-11-08T13:12:10,Liu Chu Yi,I am so awesome and smart!!! Sucscribe to me!﻿
z13fdvwhykzhuldpn04cfdtwkyqterlavnk0k,1,2014-11-08T13:34:27,iKap Taz,Follow 4 Follow                           @ VaahidMustafic Like 4 Like ﻿
z12vu5grlujzfr4cx23iu5zpdpugzxl4t04,1,2014-11-08T15:27:27,Serkan Kaya,http://hackfbaccountlive.com/?ref=4436607  psy news offıcal ﻿
z12iztop3pyovxbl322eyxng2k3gi5rax04,1,2014-11-08T15:29:46,Bizzle Sperq,https://www.facebook.com/nicushorbboy add mee &lt;3 &lt;3﻿
